vehicle_id,destination,platform_name,predictor_delay_seconds,current_location_hex,destination_location_hex,distance_travel_miles,sin_time,cos_time
14,18,0,-0.2666666666666666,44,6,0.5497019903953301,0.19936793441719725,-0.9799247046208296
13,6,0,-3.1166666666666667,8,0,0.5323711201340527,0.18223552549214772,-0.9832549075639545
6,7,4,2.2419841444615725,58,14,0.03222750536926182,-0.004726915787816701,-0.9999888280711614
0,6,4,2.2419841444615725,21,0,0.5099970095071961,-0.004726915787816701,-0.9999888280711614
13,6,0,-3.1166666666666667,1,0,0.47533591207510206,0.18223552549214772,-0.9832549075639545
7,12,0,2.2419841444615725,3,5,0.4291916693396745,-0.004726915787816701,-0.9999888280711614
1,21,0,2.2419841444615725,96,18,0.7384346344085343,-0.004726915787816701,-0.9999888280711614
12,0,7,2.2419841444615725,60,12,0.7456919113804852,0.14780941112961082,-0.9890158633619168
13,6,0,-3.1166666666666667,1,0,0.38865138688909034,0.18223552549214772,-0.9832549075639545
14,18,0,-0.2666666666666666,27,6,0.23091463599441536,0.19936793441719725,-0.9799247046208296
0,6,4,2.2419841444615725,3,0,0.3133023436931067,-0.004726915787816701,-0.9999888280711614
7,12,0,2.2419841444615725,21,5,0.24228980258410984,-0.004726915787816701,-0.9999888280711614
3,18,3,3.4166666666666665,25,6,0.2758588173189733,0.2121776721564464,-0.9772311064626789
12,0,7,2.2419841444615725,59,12,0.7168483482684948,0.14780941112961082,-0.9890158633619168
5,11,5,2.2419841444615725,50,7,0.5397325591734933,-0.004726915787816701,-0.9999888280711614
4,3,7,2.2419841444615725,68,16,0.7911261837670535,-0.004726915787816701,-0.9999888280711614
17,8,4,7.016666666666667,8,2,0.06996090732169508,0.2292003909224141,-0.9733792584604485
0,6,4,2.2419841444615725,2,0,0.006409149441748471,-0.004726915787816701,-0.9999888280711614
12,0,7,2.2419841444615725,59,12,0.65328313854842,0.14780941112961082,-0.9890158633619168
7,12,0,2.2419841444615725,20,5,0.011159593823019271,-0.004726915787816701,-0.9999888280711614
9,4,0,2.2419841444615725,10,3,0.009145713963710096,-0.004726915787816701,-0.9999888280711614
6,15,4,2.2419841444615725,58,15,0.5380392109445142,-0.004726915787816701,-0.9999888280711614
12,0,7,2.2419841444615725,61,12,0.4766575491904779,0.14780941112961082,-0.9890158633619168
10,13,5,2.2419841444615725,85,19,0.17311821230030766,-0.004726915787816701,-0.9999888280711614
14,18,0,-0.2666666666666666,24,6,0.003662172454529043,0.19936793441719725,-0.9799247046208296
12,0,7,2.2419841444615725,61,12,0.3512682702320554,0.14780941112961082,-0.9890158633619168
3,18,3,3.4166666666666665,23,6,0.16047590332733014,0.2121776721564464,-0.9772311064626789
6,15,4,2.2419841444615725,58,15,0.5380367636186119,-0.004726915787816701,-0.9999888280711614
17,8,4,7.016666666666667,6,2,0.019377164422908818,0.2292003909224141,-0.9733792584604485
0,14,4,2.2419841444615725,2,2,0.46657357369381736,-0.004726915787816701,-0.9999888280711614
4,3,7,2.2419841444615725,70,16,0.4045417093191455,-0.004726915787816701,-0.9999888280711614
12,0,7,2.2419841444615725,62,12,0.20742827533768246,0.14780941112961082,-0.9890158633619168
1,21,0,2.2419841444615725,83,18,0.004324574004727584,-0.004726915787816701,-0.9999888280711614
9,20,0,2.2419841444615725,9,1,0.6010104451473044,-0.004726915787816701,-0.9999888280711614
3,18,3,3.4166666666666665,24,6,0.003962323794860232,0.2121776721564464,-0.9772311064626789
6,15,4,2.2419841444615725,64,15,0.42456382037566487,-0.004726915787816701,-0.9999888280711614
7,5,0,2.2419841444615725,13,4,0.750008937872559,-0.004726915787816701,-0.9999888280711614
10,13,5,2.2419841444615725,86,19,0.0022644233301222913,-0.004726915787816701,-0.9999888280711614
4,3,7,2.2419841444615725,71,16,0.19900331630685908,-0.004726915787816701,-0.9999888280711614
9,20,0,2.2419841444615725,12,1,0.4957214024992242,-0.004726915787816701,-0.9999888280711614
12,0,7,2.2419841444615725,53,12,0.07153681281372641,0.14780941112961082,-0.9890158633619168
0,14,4,2.2419841444615725,0,2,0.38882283907153037,-0.004726915787816701,-0.9999888280711614
7,5,0,2.2419841444615725,15,4,0.50348465374608,-0.004726915787816701,-0.9999888280711614
5,11,5,2.2419841444615725,31,7,0.19076177786483406,-0.004726915787816701,-0.9999888280711614
2,16,0,2.2419841444615725,71,17,1.6676635250371445,-0.004726915787816701,-0.9999888280711614
13,6,0,-3.1166666666666667,2,0,0.0009529825774679866,0.18223552549214772,-0.9832549075639545
9,20,0,2.2419841444615725,5,1,0.28753968494536836,-0.004726915787816701,-0.9999888280711614
5,11,5,2.2419841444615725,31,7,0.15900289974118156,-0.004726915787816701,-0.9999888280711614
7,5,0,2.2419841444615725,18,4,0.2570168891521,-0.004726915787816701,-0.9999888280711614
0,14,4,2.2419841444615725,1,2,0.22594272075178085,-0.004726915787816701,-0.9999888280711614
4,3,7,2.2419841444615725,71,16,0.1579829066969842,-0.004726915787816701,-0.9999888280711614
9,20,0,2.2419841444615725,4,1,0.17053455753737157,-0.004726915787816701,-0.9999888280711614
2,16,0,2.2419841444615725,71,17,1.5777881662767106,-0.004726915787816701,-0.9999888280711614
7,5,0,2.2419841444615725,18,4,0.13192791500172646,-0.004726915787816701,-0.9999888280711614
1,13,0,2.2419841444615725,83,19,0.6942508868693472,-0.004726915787816701,-0.9999888280711614
6,15,4,2.2419841444615725,64,15,0.25010080950920416,-0.004726915787816701,-0.9999888280711614
17,20,4,6.416666666666667,6,1,0.23757978481915462,0.21643961393810318,-0.9762960071199333
14,11,1,-0.2,23,7,0.5610164805223612,0.18652403600873463,-0.9824503977255097
3,9,3,4.45,27,10,0.7210488589319394,0.18652403600873463,-0.9824503977255097
15,2,0,2.2419841444615725,40,9,0.19324888240533386,0.09150161866340213,-0.9958049275746618
7,5,0,2.2419841444615725,17,4,0.02580091142732784,-0.004726915787816701,-0.9999888280711614
10,21,5,2.2419841444615725,86,18,0.6677307560553338,-0.004726915787816701,-0.9999888280711614
9,20,0,2.2419841444615725,7,1,0.027447605291886574,-0.004726915787816701,-0.9999888280711614
2,16,0,2.2419841444615725,70,17,1.450520580094955,-0.004726915787816701,-0.9999888280711614
14,11,1,-0.2,25,7,0.4353428529059176,0.18652403600873463,-0.9824503977255097
17,20,4,6.416666666666667,7,1,0.15342175032108105,0.21643961393810318,-0.9762960071199333
1,13,0,2.2419841444615725,89,19,0.45432560766544955,-0.004726915787816701,-0.9999888280711614
10,21,5,2.2419841444615725,88,18,0.5920289522296941,-0.004726915787816701,-0.9999888280711614
0,14,4,2.2419841444615725,8,2,0.012938510242878502,-0.004726915787816701,-0.9999888280711614
13,12,0,-3.933333333333333,3,5,0.4291916693396745,0.1693495038490248,-0.9855560590580777
5,11,5,2.2419841444615725,28,7,0.0070662729725252645,-0.004726915787816701,-0.9999888280711614
14,11,1,-0.2,25,7,0.3041857384884417,0.18652403600873463,-0.9824503977255097
17,20,4,6.416666666666667,7,1,0.017681004732141858,0.21643961393810318,-0.9762960071199333
1,13,0,2.2419841444615725,88,19,0.23173186673342006,-0.004726915787816701,-0.9999888280711614
13,12,0,-3.933333333333333,21,5,0.24228980258410984,0.1693495038490248,-0.9855560590580777
17,4,4,4.55,7,3,0.6144441390507044,0.19080899537654497,-0.981627183447664
6,15,4,2.2419841444615725,63,15,0.014046779692538853,-0.004726915787816701,-0.9999888280711614
10,21,5,2.2419841444615725,89,18,0.32683919240899084,-0.004726915787816701,-0.9999888280711614
14,11,1,-0.2,28,7,0.006335385722420633,0.18652403600873463,-0.9824503977255097
9,8,0,2.2419841444615725,7,2,0.265683676850087,-0.004726915787816701,-0.9999888280711614
7,10,0,2.2419841444615725,19,13,0.7816350864213394,-0.004726915787816701,-0.9999888280711614
13,12,0,-3.933333333333333,20,5,0.011159593823019271,0.1693495038490248,-0.9855560590580777
8,7,4,3.466666666666667,53,14,0.8979148077892632,0.17794354547384186,-0.9840406976462909
10,21,5,2.2419841444615725,83,18,0.005379860541770691,-0.004726915787816701,-0.9999888280711614
9,8,0,2.2419841444615725,6,2,0.12469092107848014,-0.004726915787816701,-0.9999888280711614
9,8,0,2.2419841444615725,6,2,0.018169169914528032,-0.004726915787816701,-0.9999888280711614
3,9,3,4.45,27,10,0.5872606114586902,0.18652403600873463,-0.9824503977255097
1,13,0,2.2419841444615725,86,19,0.0017076343046010327,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,53,14,0.8758666367786564,0.17794354547384186,-0.9840406976462909
0,8,4,2.2419841444615725,8,2,0.06996090732169508,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,52,14,0.7281925591880485,0.17794354547384186,-0.9840406976462909
2,16,0,2.2419841444615725,74,17,1.3051258037822604,-0.004726915787816701,-0.9999888280711614
17,4,4,4.55,4,3,0.5551602518773063,0.19080899537654497,-0.981627183447664
14,1,0,-1.65,31,11,0.5958639256088916,0.1693495038490248,-0.9855560590580777
14,1,0,-1.65,31,11,0.5207813657433569,0.1693495038490248,-0.9855560590580777
10,17,5,2.2419841444615725,84,20,1.177488469638152,-0.004726915787816701,-0.9999888280711614
5,13,5,2.2419841444615725,29,19,3.1579127359664887,-0.004726915787816701,-0.9999888280711614
17,4,4,4.55,4,3,0.4761472693247533,0.19080899537654497,-0.981627183447664
0,8,4,2.2419841444615725,6,2,0.019377164422908818,-0.004726915787816701,-0.9999888280711614
9,14,0,2.2419841444615725,8,2,0.07477805632007126,-0.004726915787816701,-0.9999888280711614
14,1,0,-1.65,31,11,0.41923759309436337,0.1693495038490248,-0.9855560590580777
10,17,5,2.2419841444615725,82,20,1.0731867128443657,-0.004726915787816701,-0.9999888280711614
13,5,0,-5.266666666666667,13,4,0.750008937872559,0.15212338618991708,-0.9883615104677607
5,13,5,2.2419841444615725,25,19,2.9971881433728265,-0.004726915787816701,-0.9999888280711614
9,14,0,2.2419841444615725,8,2,0.012761418523906552,-0.004726915787816701,-0.9999888280711614
6,10,4,2.2419841444615725,63,13,0.9327459189929194,-0.004726915787816701,-0.9999888280711614
17,4,4,4.55,11,3,0.37189468411035304,0.19080899537654497,-0.981627183447664
2,16,0,2.2419841444615725,73,17,0.9126986547770305,-0.004726915787816701,-0.9999888280711614
13,5,0,-5.266666666666667,15,4,0.50348465374608,0.15212338618991708,-0.9883615104677607
14,1,0,-1.65,50,11,0.3020936540457821,0.1693495038490248,-0.9855560590580777
10,17,5,2.2419841444615725,95,20,0.880945431795262,-0.004726915787816701,-0.9999888280711614
3,9,3,4.45,26,10,0.4120859331777047,0.18652403600873463,-0.9824503977255097
12,0,7,2.2419841444615725,53,12,0.053646148063590304,0.14780941112961082,-0.9890158633619168
12,0,7,2.2419841444615725,53,12,0.033116405458159776,0.14780941112961082,-0.9890158633619168
1,11,2,2.2419841444615725,85,7,3.161221553855691,-0.004726915787816701,-0.9999888280711614
13,5,0,-5.266666666666667,18,4,0.2570168891521,0.15212338618991708,-0.9883615104677607
12,0,7,2.2419841444615725,53,12,0.011433169035786528,0.14780941112961082,-0.9890158633619168
6,10,4,2.2419841444615725,66,13,0.7278625440888198,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,61,14,0.5605181595336688,0.17794354547384186,-0.9840406976462909
13,5,0,-5.266666666666667,18,4,0.13192791500172646,0.15212338618991708,-0.9883615104677607
1,11,2,2.2419841444615725,33,7,2.6362079540134715,-0.004726915787816701,-0.9999888280711614
0,20,4,2.2419841444615725,6,1,0.23757978481915462,-0.004726915787816701,-0.9999888280711614
14,1,0,-1.65,51,11,0.0352983345491068,0.1693495038490248,-0.9855560590580777
7,10,0,2.2419841444615725,57,13,0.4620798762482974,-0.004726915787816701,-0.9999888280711614
6,10,4,2.2419841444615725,67,13,0.43631567859746156,-0.004726915787816701,-0.9999888280711614
10,17,5,2.2419841444615725,96,20,0.48733499266013125,-0.004726915787816701,-0.9999888280711614
9,6,0,2.2419841444615725,8,0,0.5323711201340527,-0.004726915787816701,-0.9999888280711614
13,5,0,-5.266666666666667,17,4,0.02580091142732784,0.15212338618991708,-0.9883615104677607
5,13,5,2.2419841444615725,24,19,2.71579978305806,-0.004726915787816701,-0.9999888280711614
14,4,0,-0.9,51,3,0.7980893003823053,0.15643446504023098,-0.9876883405951377
9,6,0,2.2419841444615725,1,0,0.47533591207510206,-0.004726915787816701,-0.9999888280711614
0,20,4,2.2419841444615725,7,1,0.15342175032108105,-0.004726915787816701,-0.9999888280711614
16,19,0,-0.25,39,8,0.4670162387641455,0.16074256560382638,-0.9869963665602318
17,4,4,4.55,9,3,0.17589622822705833,0.19080899537654497,-0.981627183447664
9,6,0,2.2419841444615725,1,0,0.38865138688909034,-0.004726915787816701,-0.9999888280711614
1,11,2,2.2419841444615725,32,7,2.493637846691693,-0.004726915787816701,-0.9999888280711614
6,10,4,2.2419841444615725,54,13,0.13318376946057583,-0.004726915787816701,-0.9999888280711614
0,20,4,2.2419841444615725,7,1,0.017681004732141858,-0.004726915787816701,-0.9999888280711614
3,9,3,4.45,45,10,0.1614423925304502,0.18652403600873463,-0.9824503977255097
0,4,4,2.2419841444615725,7,3,0.6144441390507044,-0.004726915787816701,-0.9999888280711614
2,16,0,2.2419841444615725,72,17,0.7260734675345082,-0.004726915787816701,-0.9999888280711614
7,10,0,2.2419841444615725,55,13,0.28767263571111257,-0.004726915787816701,-0.9999888280711614
17,4,4,4.55,10,3,0.008797020038364727,0.19080899537654497,-0.981627183447664
10,17,5,2.2419841444615725,94,20,0.016170297634366355,-0.004726915787816701,-0.9999888280711614
6,10,4,2.2419841444615725,54,13,0.04268393995070696,-0.004726915787816701,-0.9999888280711614
14,4,0,-0.9,51,3,0.7545605384745997,0.15643446504023098,-0.9876883405951377
13,10,0,-4.333333333333333,19,13,0.7816350864213394,0.12619896913583,-0.992004949679715
7,10,0,2.2419841444615725,55,13,0.2560312398298244,-0.004726915787816701,-0.9999888280711614
15,2,0,2.2419841444615725,40,9,0.15814436942516075,0.09150161866340213,-0.9958049275746618
8,7,4,3.466666666666667,59,14,0.35840653407684603,0.17794354547384186,-0.9840406976462909
0,4,4,2.2419841444615725,4,3,0.5551602518773063,-0.004726915787816701,-0.9999888280711614
16,19,0,-0.25,41,8,0.2839756760391009,0.16074256560382638,-0.9869963665602318
7,10,0,2.2419841444615725,55,13,0.16998844376490818,-0.004726915787816701,-0.9999888280711614
14,4,0,-0.9,47,3,0.32617994454361776,0.15643446504023098,-0.9876883405951377
2,16,0,2.2419841444615725,76,17,0.5931736742003393,-0.004726915787816701,-0.9999888280711614
15,2,0,2.2419841444615725,39,9,0.004020912979165194,0.09150161866340213,-0.9958049275746618
1,11,2,2.2419841444615725,35,7,2.1727755872377306,-0.004726915787816701,-0.9999888280711614
17,1,4,7.233333333333333,10,11,0.7892331568871865,0.1693495038490248,-0.9855560590580777
3,9,3,4.45,43,10,0.009873229758031885,0.18652403600873463,-0.9824503977255097
8,7,4,3.466666666666667,59,14,0.2722881020379223,0.17794354547384186,-0.9840406976462909
16,19,0,-0.25,37,8,0.10633501334707254,0.16074256560382638,-0.9869963665602318
0,4,4,2.2419841444615725,4,3,0.4761472693247533,-0.004726915787816701,-0.9999888280711614
5,13,5,2.2419841444615725,34,19,1.8018730124556945,-0.004726915787816701,-0.9999888280711614
10,16,5,2.2419841444615725,94,17,1.1531649945056417,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,60,14,0.21169527706583027,0.17794354547384186,-0.9840406976462909
10,16,5,2.2419841444615725,92,17,1.099474187531153,-0.004726915787816701,-0.9999888280711614
1,11,2,2.2419841444615725,34,7,1.697233757245719,-0.004726915787816701,-0.9999888280711614
6,5,4,2.2419841444615725,54,4,0.8507173874448142,-0.004726915787816701,-0.9999888280711614
9,6,0,2.2419841444615725,2,0,0.0009529825774679866,-0.004726915787816701,-0.9999888280711614
0,4,4,2.2419841444615725,11,3,0.37189468411035304,-0.004726915787816701,-0.9999888280711614
2,16,0,2.2419841444615725,81,17,0.01726796751137515,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,60,14,0.1015655067147039,0.17794354547384186,-0.9840406976462909
6,5,4,2.2419841444615725,55,4,0.7895130974350387,-0.004726915787816701,-0.9999888280711614
10,16,5,2.2419841444615725,78,17,0.7213432685570681,-0.004726915787816701,-0.9999888280711614
8,7,4,3.466666666666667,58,14,0.03222750536926182,0.17794354547384186,-0.9840406976462909
7,10,0,2.2419841444615725,54,13,0.04984515690365811,-0.004726915787816701,-0.9999888280711614
16,19,0,-0.25,36,8,0.006441350370351037,0.16074256560382638,-0.9869963665602318
2,17,0,2.2419841444615725,81,20,1.1528903149902965,-0.004726915787816701,-0.9999888280711614
10,16,5,2.2419841444615725,77,17,0.46405076365661974,-0.004726915787816701,-0.9999888280711614
3,19,3,4.5,46,8,0.4414807386200194,0.17364817766693028,-0.984807753012208
5,13,5,2.2419841444615725,32,19,0.8210441000217205,-0.004726915787816701,-0.9999888280711614
7,10,0,2.2419841444615725,54,13,0.06856151604275544,-0.004726915787816701,-0.9999888280711614
2,17,0,2.2419841444615725,80,20,1.041676295317857,-0.004726915787816701,-0.9999888280711614
14,4,0,-0.9,10,3,0.009145713963710096,0.15643446504023098,-0.9876883405951377
0,4,4,2.2419841444615725,9,3,0.17589622822705833,-0.004726915787816701,-0.9999888280711614
13,10,0,-4.333333333333333,57,13,0.4620798762482974,0.12619896913583,-0.992004949679715
2,17,0,2.2419841444615725,77,20,0.8035153388989912,-0.004726915787816701,-0.9999888280711614
3,19,3,4.5,46,8,0.35616830166725316,0.17364817766693028,-0.984807753012208
9,12,0,2.2419841444615725,3,5,0.4291916693396745,-0.004726915787816701,-0.9999888280711614
1,11,2,2.2419841444615725,27,7,0.9615537559352048,-0.004726915787816701,-0.9999888280711614
3,19,3,4.5,38,8,0.20854929856220697,0.17364817766693028,-0.984807753012208
9,12,0,2.2419841444615725,21,5,0.24228980258410984,-0.004726915787816701,-0.9999888280711614
10,16,5,2.2419841444615725,81,17,0.17752336542494493,-0.004726915787816701,-0.9999888280711614
8,15,4,5.816666666666666,58,15,0.5380392109445142,0.16504760586067765,-0.9862856015372314
16,9,0,-0.6,36,10,0.4197505462003877,0.14349262199117935,-0.9896513868196702
6,5,4,2.2419841444615725,57,4,0.573487774439353,-0.004726915787816701,-0.9999888280711614
10,16,5,2.2419841444615725,79,17,0.009769092377740679,-0.004726915787816701,-0.9999888280711614
7,15,0,2.2419841444615725,54,15,0.9475387328770872,-0.004726915787816701,-0.9999888280711614
14,20,0,-2.4166666666666665,9,1,0.6010104451473044,0.13917310096006533,-0.9902680687415704
17,1,4,7.233333333333333,48,11,0.7250803381516869,0.1693495038490248,-0.9855560590580777
9,12,0,2.2419841444615725,20,5,0.011159593823019271,-0.004726915787816701,-0.9999888280711614
13,10,0,-4.333333333333333,55,13,0.28767263571111257,0.12619896913583,-0.992004949679715
10,3,7,2.2419841444615725,79,16,1.6738524761618288,-0.004726915787816701,-0.9999888280711614
8,15,4,5.816666666666666,58,15,0.5380367636186119,0.16504760586067765,-0.9862856015372314
2,17,0,2.2419841444615725,93,20,0.4007087436076821,-0.004726915787816701,-0.9999888280711614
0,4,4,2.2419841444615725,10,3,0.008797020038364727,-0.004726915787816701,-0.9999888280711614
7,15,0,2.2419841444615725,56,15,0.8319596859189976,-0.004726915787816701,-0.9999888280711614
13,10,0,-4.333333333333333,55,13,0.2560312398298244,0.12619896913583,-0.992004949679715
14,20,0,-2.4166666666666665,12,1,0.4957214024992242,0.13917310096006533,-0.9902680687415704
3,19,3,4.5,36,8,0.008224852642312357,0.17364817766693028,-0.984807753012208
5,13,5,2.2419841444615725,87,19,0.32188880983789403,-0.004726915787816701,-0.9999888280711614
14,20,0,-2.4166666666666665,5,1,0.28753968494536836,0.13917310096006533,-0.9902680687415704
8,15,4,5.816666666666666,64,15,0.42456382037566487,0.16504760586067765,-0.9862856015372314
16,9,0,-0.6,46,10,0.2715777201011044,0.14349262199117935,-0.9896513868196702
13,10,0,-4.333333333333333,55,13,0.16998844376490818,0.12619896913583,-0.992004949679715
14,20,0,-2.4166666666666665,4,1,0.17053455753737157,0.13917310096006533,-0.9902680687415704
2,17,0,2.2419841444615725,94,20,0.14628451553279603,-0.004726915787816701,-0.9999888280711614
7,15,0,2.2419841444615725,67,15,0.5717217889775427,-0.004726915787816701,-0.9999888280711614
1,11,2,2.2419841444615725,29,7,0.17474708693654406,-0.004726915787816701,-0.9999888280711614
10,3,7,2.2419841444615725,75,16,1.5918416175139694,-0.004726915787816701,-0.9999888280711614
9,5,0,2.2419841444615725,13,4,0.750008937872559,-0.004726915787816701,-0.9999888280711614
7,15,0,2.2419841444615725,66,15,0.2932265524913355,-0.004726915787816701,-0.9999888280711614
2,17,0,2.2419841444615725,94,20,0.017464182345392487,-0.004726915787816701,-0.9999888280711614
14,20,0,-2.4166666666666665,7,1,0.027447605291886574,0.13917310096006533,-0.9902680687415704
16,9,0,-0.6,46,10,0.11557147444045272,0.14349262199117935,-0.9896513868196702
0,1,4,2.2419841444615725,10,11,0.7892331568871865,-0.004726915787816701,-0.9999888280711614
9,5,0,2.2419841444615725,15,4,0.50348465374608,-0.004726915787816701,-0.9999888280711614
2,21,0,2.2419841444615725,91,18,1.144157735342204,-0.004726915787816701,-0.9999888280711614
3,2,6,5.583333333333333,37,9,0.4384299689843386,0.16074256560382638,-0.9869963665602318
7,15,0,2.2419841444615725,63,15,0.011706095898416048,-0.004726915787816701,-0.9999888280711614
9,5,0,2.2419841444615725,18,4,0.2570168891521,-0.004726915787816701,-0.9999888280711614
7,15,0,2.2419841444615725,63,15,0.029805924401974392,-0.004726915787816701,-0.9999888280711614
10,3,7,2.2419841444615725,76,16,1.2222962200679512,-0.004726915787816701,-0.9999888280711614
8,15,4,5.816666666666666,64,15,0.25010080950920416,0.16504760586067765,-0.9862856015372314
6,5,4,2.2419841444615725,16,4,0.30459878449086975,-0.004726915787816701,-0.9999888280711614
5,13,5,2.2419841444615725,85,19,0.17311821230030766,-0.004726915787816701,-0.9999888280711614
9,5,0,2.2419841444615725,18,4,0.13192791500172646,-0.004726915787816701,-0.9999888280711614
13,10,0,-4.333333333333333,54,13,0.04984515690365811,0.12619896913583,-0.992004949679715
16,9,0,-0.6,43,10,0.007231086090703692,0.14349262199117935,-0.9896513868196702
9,5,0,2.2419841444615725,17,4,0.02580091142732784,-0.004726915787816701,-0.9999888280711614
17,1,4,7.233333333333333,48,11,0.7247951490441488,0.1693495038490248,-0.9855560590580777
14,8,0,-4.066666666666666,7,2,0.265683676850087,0.12619896913583,-0.992004949679715
13,10,0,-4.333333333333333,54,13,0.06856151604275544,0.12619896913583,-0.992004949679715
7,7,0,2.2419841444615725,63,14,0.5344447265036376,-0.004726915787816701,-0.9999888280711614
2,21,0,2.2419841444615725,90,18,0.9949270335851392,-0.004726915787816701,-0.9999888280711614
6,5,4,2.2419841444615725,17,4,0.02605401732023774,-0.004726915787816701,-0.9999888280711614
14,8,0,-4.066666666666666,6,2,0.12469092107848014,0.12619896913583,-0.992004949679715
14,8,0,-4.066666666666666,6,2,0.018169169914528032,0.12619896913583,-0.992004949679715
7,7,0,2.2419841444615725,65,14,0.43707041976974303,-0.004726915787816701,-0.9999888280711614
5,13,5,2.2419841444615725,86,19,0.0022644233301222913,-0.004726915787816701,-0.9999888280711614
7,7,0,2.2419841444615725,64,14,0.338216471457859,-0.004726915787816701,-0.9999888280711614
10,3,7,2.2419841444615725,68,16,0.7911261837670535,-0.004726915787816701,-0.9999888280711614
16,18,0,-0.8166666666666667,43,6,0.7799660585131635,0.12186934340514755,-0.992546151641322
3,2,6,5.583333333333333,41,9,0.294831662353444,0.16074256560382638,-0.9869963665602318
7,7,0,2.2419841444615725,58,14,0.1534898353450378,-0.004726915787816701,-0.9999888280711614
13,15,0,-5.533333333333333,54,15,0.9475387328770872,0.10886687485196457,-0.9940563382223196
3,2,6,5.583333333333333,39,9,0.14402959811979707,0.16074256560382638,-0.9869963665602318
2,21,0,2.2419841444615725,96,18,0.7384346344085343,-0.004726915787816701,-0.9999888280711614
0,1,4,2.2419841444615725,48,11,0.7250803381516869,-0.004726915787816701,-0.9999888280711614
8,15,4,5.816666666666666,63,15,0.014046779692538853,0.16504760586067765,-0.9862856015372314
11,7,4,2.2419841444615725,53,14,0.8968545021424646,-0.004726915787816701,-0.9999888280711614
1,11,2,2.2419841444615725,28,7,0.005948446008291623,-0.004726915787816701,-0.9999888280711614
7,7,0,2.2419841444615725,58,14,0.030210895880428832,-0.004726915787816701,-0.9999888280711614
13,15,0,-5.533333333333333,56,15,0.8319596859189976,0.10886687485196457,-0.9940563382223196
6,12,4,2.2419841444615725,17,5,0.9219234431276486,-0.004726915787816701,-0.9999888280711614
11,7,4,2.2419841444615725,53,14,0.8758666367786564,-0.004726915787816701,-0.9999888280711614
17,1,4,7.233333333333333,51,11,0.033779211446991274,0.1693495038490248,-0.9855560590580777
14,14,0,-4.483333333333333,8,2,0.07477805632007126,0.11753739745783798,-0.9930684569549263
10,3,7,2.2419841444615725,70,16,0.4045417093191455,-0.004726915787816701,-0.9999888280711614
11,7,4,2.2419841444615725,52,14,0.7281925591880485,-0.004726915787816701,-0.9999888280711614
5,21,5,2.2419841444615725,86,18,0.6677307560553338,-0.004726915787816701,-0.9999888280711614
6,12,4,2.2419841444615725,18,5,0.8214397893420615,-0.004726915787816701,-0.9999888280711614
14,14,0,-4.483333333333333,8,2,0.012761418523906552,0.11753739745783798,-0.9930684569549263
13,15,0,-5.533333333333333,67,15,0.5717217889775427,0.10886687485196457,-0.9940563382223196
3,2,6,5.583333333333333,39,9,0.0036920937296067357,0.16074256560382638,-0.9869963665602318
8,10,4,4.4,63,13,0.9594665414670115,0.14349262199117935,-0.9896513868196702
5,21,5,2.2419841444615725,88,18,0.5920289522296941,-0.004726915787816701,-0.9999888280711614
10,3,7,2.2419841444615725,71,16,0.19900331630685908,-0.004726915787816701,-0.9999888280711614
13,15,0,-5.533333333333333,66,15,0.2932265524913355,0.10886687485196457,-0.9940563382223196
7,0,7,2.2419841444615725,60,12,0.8159915471197601,-0.004726915787816701,-0.9999888280711614
8,10,4,4.4,63,13,0.9327459189929194,0.14349262199117935,-0.9896513868196702
16,18,0,-0.8166666666666667,42,6,0.7504268448916296,0.12186934340514755,-0.992546151641322
5,21,5,2.2419841444615725,89,18,0.32683919240899084,-0.004726915787816701,-0.9999888280711614
6,12,4,2.2419841444615725,13,5,0.35360414018287295,-0.004726915787816701,-0.9999888280711614
13,15,0,-5.533333333333333,63,15,0.011706095898416048,0.10886687485196457,-0.9940563382223196
10,3,7,2.2419841444615725,71,16,0.1579829066969842,-0.004726915787816701,-0.9999888280711614
8,10,4,4.4,66,13,0.7278625440888198,0.14349262199117935,-0.9896513868196702
13,15,0,-5.533333333333333,63,15,0.029805924401974392,0.10886687485196457,-0.9940563382223196
7,0,7,2.2419841444615725,60,12,0.7456919113804852,-0.004726915787816701,-0.9999888280711614
5,21,5,2.2419841444615725,83,18,0.005379860541770691,-0.004726915787816701,-0.9999888280711614
1,1,0,2.2419841444615725,31,11,0.6000100161683368,-0.004726915787816701,-0.9999888280711614
6,12,4,2.2419841444615725,14,5,0.1768482211719556,-0.004726915787816701,-0.9999888280711614
17,11,3,8.3,49,7,0.625787009695123,0.14780941112961082,-0.9890158633619168
16,18,0,-0.8166666666666667,44,6,0.5497019903953301,0.12186934340514755,-0.992546151641322
7,0,7,2.2419841444615725,59,12,0.7168483482684948,-0.004726915787816701,-0.9999888280711614
11,7,4,2.2419841444615725,61,14,0.5605181595336688,-0.004726915787816701,-0.9999888280711614
6,12,4,2.2419841444615725,20,5,0.011846754520623138,-0.004726915787816701,-0.9999888280711614
8,10,4,4.4,67,13,0.43631567859746156,0.14349262199117935,-0.9896513868196702
